Grid Demand [W],PV Gen [W],Day-ahead Price [EUR/MWh]
329.8958333333333,17184.733333333334,183.72
4909.354166666667,28754.4125,125.91
9618.916666666666,33861.8875,83.97
24002.33333333333,40479.525,72.61
21821.5625,33352.6625,52.91
25856.27083333333,38495.55416666667,65.48
19986.5625,33633.8125,86.63
13141.8125,26415.08333333333,204.12
3753.7708333333335,16772.908333333333,375.0
-32.791666666666664,8361.858333333334,455.47
-291.5,1713.1791666666666,509.93
-831.875,0.0,509.93
-4610.541666666667,0.0,445.0
-6211.354166666667,0.0,409.67
-9086.083333333334,0.0,335.28
-10037.333333333334,0.0,269.25
-10041.604166666666,0.0,220.0
-10095.520833333334,0.0,212.45
-10330.916666666666,0.0,222.84
-9766.9375,0.0,239.33
-10255.520833333334,0.0,367.52
-12082.458333333334,2.25,459.9
-10165.520833333334,2292.9666666666667,506.5
-10470.854166666666,5137.45,519.93
-14315.5,3601.8458333333333,470.49
-4349.75,20120.141666666663,400.99
1335.5625,34060.01666666667,308.08
4762.416666666667,37271.57916666667,250.01
11278.229166666666,38195.879166666666,182.56
11733.020833333334,36558.13333333333,204.1
10772.979166666666,32677.575,267.37
3341.9375,24609.483333333334,346.51
260.3541666666667,16381.133333333331,487.05
-734.75,4467.075,564.27
-3579.8541666666665,2106.395833333333,601.62
-5527.9375,0.0,523.03
-9275.229166666666,0.0,420.15
-10328.6875,0.0,309.49
-10565.564853556483,0.0,225.45
-10007.645833333334,0.0,273.51
-10292.208333333334,0.0,298.29
-10392.583333333334,0.0,275.68
-10112.395833333334,0.0,282.87
-10843.145833333334,0.0,286.75
-10424.208333333334,0.0,340.91
-11537.5,0.0,513.03
-11064.770833333334,2029.6541666666667,553.88
-8468.520833333334,7627.175,561.75
-6324.6875,13193.85,478.46
412.125,26497.4625,431.07
1139.8333333333333,31897.4625,304.49
2449.4166666666665,32184.2875,255.17
9557.041666666666,36289.28333333333,267.1
10346.4375,36471.04583333333,279.92
6947.0625,30631.6625,363.97
3464.208333333333,24673.341666666667,443.33
929.375,16180.35,525.81
-969.8541666666666,7395.133333333333,564.44
-5138.041666666667,1271.6791666666666,633.97
-8118.916666666667,0.0,594.0
-7905.708333333333,0.0,530.03
-11131.291666666666,0.0,484.81
-10723.583333333334,0.0,471.21
-10892.270833333334,0.0,415.26
-10715.125,0.0,384.07
-10309.270833333334,0.0,367.45
-10002.166666666666,0.0,366.11
-10208.9375,0.0,387.67
-10220.083333333334,0.0,394.01
-12485.458333333334,0.0,484.68
-12356.625,1466.7875,519.9
-8456.041666666666,6869.666666666667,524.77
-3433.708333333333,15881.470833333333,501.18
22.70833333333333,26891.88333333333,469.94
1046.625,33249.40416666667,450.38
4183.020833333333,37727.53333333333,392.98
7816.4375,32785.995833333334,390.39
5818.083333333333,28482.420833333334,396.65
2440.395833333333,23124.666666666668,399.97
-403.8958333333333,15721.508333333331,445.33
-621.9375,9066.229166666666,521.75
-3439.0625,1541.6208333333334,576.75
-8224.8125,888.2041666666667,633.49
-11914.5625,0.0,599.98
-10170.833333333334,0.0,551.3
-10507.229166666666,0.0,486.44
-10529.75,0.0,438.87
-10162.395833333334,0.0,442.12
-9928.104166666666,0.0,407.83
-10292.604166666666,0.0,400.35
-10481.8125,0.0,382.07
-9832.166666666666,0.0,379.29
-10497.729166666666,0.0,404.13
-11634.229166666666,0.0,500.91
-13176.979166666666,117.38333333333334,520.0
-15917.958333333334,1983.2708333333333,524.06
-14179.479166666666,3153.491666666667,509.98
-9960.166666666666,9972.2,483.69
-4523.4375,14082.629166666668,455.56
-1098.7291666666667,18163.05,432.9
2862.9791666666665,25708.783333333333,399.93
1262.4375,20830.7375,392.84
1753.5,26179.316666666666,394.96
219.875,13576.4125,403.04
-1285.6458333333333,6119.633333333333,450.15
-6220.458333333333,1974.6166666666663,504.91
-9420.6875,761.6875,525.82
-10030.9375,0.0,510.24
-9050.3125,0.0,479.91
-9641.270833333334,0.0,394.55
-9030.854166666666,0.0,345.17
-8878.666666666666,0.0,300.01
-9148.104166666666,0.0,238.2
-9047.791666666666,0.0,205.01
-9306.25,0.0,192.6
-9409.395833333334,0.0,226.87
-8945.729166666666,0.0,278.7
-10436.125,0.0,375.58
-9713.291666666666,1119.7166666666667,431.0
-9032.1875,5217.845833333334,431.46
-7361.625,9744.433333333332,401.74
447.25,20599.983333333334,353.07
3998.5,28338.033333333333,329.86
10761.166666666666,41672.87083333333,339.76
8111.541666666667,32591.925,292.47
3431.895833333333,16384.4375,293.88
2623.75,20402.591666666667,291.02
1543.9791666666667,16575.6,364.23
-116.79166666666669,13646.1875,390.0
-595.6875,1227.1333333333334,435.31
-3346.25,904.0875,467.35
-7898.458333333333,0.0,465.0
-10383.0625,0.0,419.95
-10200.145833333334,0.0,398.29
-10042.145833333334,0.0,375.44
-10112.666666666666,0.0,400.85
-9654.104166666666,0.0,359.09
-10085.541666666666,0.0,352.09
-10040.270833333334,0.0,348.07
-9708.416666666666,0.0,348.09
-10884.604166666666,0.0,356.04
-10351.0,0.0,381.3
-8732.75,910.3375,411.07
-7888.333333333333,2575.9416666666666,427.72
-1691.2708333333333,9343.616666666669,429.18
-228.20833333333331,14580.883333333331,419.9
2389.083333333333,19711.904166666667,418.36
1187.2708333333333,17187.266666666666,399.98
1924.5833333333333,19055.483333333334,355.0
4498.291666666667,17821.991666666665,348.99
1338.6041666666667,11637.654166666667,353.39
5397.625,16998.225,371.98
602.9791666666666,9660.808333333332,436.24
-87.125,2937.770833333333,469.52
-269.6875,314.09166666666664,491.86
-2685.4791666666665,0.0,483.98
-7957.208333333333,0.0,459.95
-9456.4375,0.0,443.97
-9683.1875,0.0,437.01
-10887.770833333334,0.0,421.45
-9551.229166666666,0.0,385.07
-9906.0,0.0,385.06
-9710.1875,0.0,369.22
-10378.125,0.0,358.54
-10555.270833333334,0.0,369.02
-9602.3125,0.0,379.02
-9168.6875,850.0916666666667,385.01
-6178.916666666667,3948.241666666667,402.13
-920.7291666666666,10060.258333333331,402.13
1976.8333333333333,22152.25833333333,388.5
5232.895833333333,27253.658333333333,380.04
4842.916666666667,21707.02083333333,360.0
11515.962343096237,27182.2050209205,295.0
4369.5625,16315.1,251.8
4203.0,15153.225,297.0
1280.875,10433.708333333334,343.1
701.8125,6707.991666666667,404.32
-37.3125,6679.066666666667,459.99
-267.1666666666667,820.0166666666667,505.94
-297.9375,0.0,517.2
-4825.520833333333,0.0,484.94
-9978.4375,0.0,451.26
-9861.333333333334,0.0,400.0
-10082.145833333334,0.0,347.09
-10123.604166666666,0.0,355.48
-10518.208333333334,0.0,355.0
-10521.895833333334,0.0,349.9
-10084.604166666666,0.0,353.39
-10677.083333333334,0.0,389.05
-13708.729166666666,0.0,466.11
-14477.8125,1187.7833333333333,502.68
-10722.375,6188.283333333334,502.29
-2239.833333333333,15919.129166666668,458.97
12.541666666666666,25164.18333333333,405.02
1482.0833333333333,32865.24166666667,359.35
5107.645833333333,35685.4375,351.33
10682.229166666666,36951.333333333336,329.91
10035.229166666666,35445.85,336.94
7195.479166666667,30791.02083333333,344.22
1754.2291666666667,23204.12083333333,385.97
-161.83333333333334,13937.208333333334,471.71
-510.9166666666667,5906.6375,515.0
-1208.6875,856.0958333333333,540.64
-5390.875,0.0,515.64
-9034.458333333334,0.0,443.31
-9976.9375,0.0,369.0
-9858.708333333334,0.0,344.74
-10375.104166666666,0.0,345.06
-10281.770833333334,0.0,294.93
-10271.854166666666,0.0,282.3
-10363.9375,0.0,295.04
-10304.416666666666,0.0,302.86
-10522.941176470587,0.0,338.74
-11490.270833333334,0.0,421.1
-12395.5,774.8416666666667,447.28
-10828.458333333334,7228.541666666667,461.19
-9938.104166666666,8741.2875,449.78
-1739.375,18529.358333333334,422.29
1146.8125,23403.816666666666,429.55
476.5625,22771.00833333333,335.95
519.2708333333334,25034.408333333333,325.35
1183.5833333333333,31861.158333333333,331.05
185.85416666666663,22590.954166666663,344.96
1443.4375,18105.654166666667,364.53
1255.8333333333333,8715.691666666668,450.11
-7986.416666666667,2995.1541666666667,503.46
-10458.75,297.9625,520.95
-11559.479166666666,0.0,521.15
-10622.791666666666,0.0,459.13
-10267.3125,0.0,425.21
-10533.708333333334,0.0,344.91
-10340.104166666666,0.0,345.08
-10375.583333333334,0.0,329.47
-10802.625,0.0,339.9
-10290.708333333334,0.0,335.64
-10642.541666666666,0.0,343.29
-10577.708333333334,0.0,377.77
-11143.479166666666,0.0,468.6
-12174.979166666666,455.7583333333333,506.06
-13214.125,3966.095833333333,571.51
-8006.166666666667,11144.8375,545.08
-3019.25,16594.479166666668,505.76
456.8541666666667,25340.625,503.5
2386.395833333333,32982.6375,485.02
-1574.7916666666667,14088.983333333334,454.41
-12827.719665271969,470.5523012552301,435.15
-19525.291666666668,1772.3041666666666,448.28
-13949.708333333334,3518.6875,485.94
-13296.291666666666,5355.204166666666,502.08
-10249.458333333334,5052.654166666666,550.97
-12886.708333333334,766.4916666666667,630.25
-14289.208333333334,0.0,540.31
-10485.1875,0.0,460.34
-10475.75,0.0,421.71
-11188.104166666666,0.0,353.41
-10769.875,0.0,391.63
-11911.0,0.0,338.77
-11564.8125,0.0,317.25
-11663.1875,0.0,301.87
-11216.479166666666,0.0,271.99
-10633.958333333334,0.0,322.58
-12321.0625,0.0,450.0
-13156.895833333334,184.50833333333333,465.56
-16947.625,781.0041666666667,500.1
-19744.979166666668,1040.6541666666667,470.74
-18328.08333333333,2040.4083333333333,420.61
-17888.916666666668,2084.0125,375.02
-13027.604166666666,5593.854166666667,330.87
-4147.5,16691.454166666666,302.5
570.2708333333334,24024.7125,297.03
615.8541666666666,30693.116666666665,260.82
-834.5833333333334,16631.745833333334,274.7
-7615.104166666667,1732.5416666666667,366.08
-13850.8125,3651.65,457.8
-14975.666666666666,453.9583333333333,464.19
-14655.5625,0.0,460.33
-11437.5625,0.0,405.79
-11060.875,0.0,364.46
-11652.75,0.0,254.09
-10817.833333333334,0.0,182.6
-11750.625,0.0,163.73
-10753.958333333334,0.0,140.92
-10801.354166666666,0.0,138.26
-10884.854166666666,0.0,142.59
-10940.208333333334,0.0,211.52
-12136.916666666666,0.0,354.1
-13968.1875,0.0,421.07
-14003.979166666666,2357.8625,446.0
-9537.854166666666,8054.145833333333,333.78
-9324.458333333334,7786.225,190.32
-9905.251046025103,7710.020920502092,111.86
-3568.458333333333,14425.1125,80.95
945.4375,21536.5,67.84
2247.9375,23033.983333333334,38.19
2842.7916666666665,29670.33333333333,43.97
949.5833333333334,22512.533333333333,83.09
-60.395833333333336,8609.770833333334,149.92
-400.3541666666667,1609.975,313.75
-4119.8125,54.204166666666666,363.93
-11166.3125,0.0,350.0
-9950.729166666666,0.0,219.56
-10161.145833333334,0.0,160.86
-10063.125,0.0,119.91
-10560.5625,0.0,92.62
-10273.520833333334,0.0,80.24
-10407.333333333334,0.0,71.17
-11152.208333333334,0.0,80.2
-10415.625,0.0,71.11
-10273.104166666666,0.0,72.69
-10311.75,0.0,82.24
-10344.416666666666,115.78333333333332,86.0
-7714.104166666667,3009.820833333333,97.88
-1831.9375,11256.254166666668,74.03
2673.5,22784.3125,79.55
5338.541666666667,26385.679166666665,60.06
6937.145833333333,26357.170833333334,43.92
733.9166666666666,8988.554166666667,5.09
6305.458333333333,21411.591666666667,7.13
11927.6875,26833.0375,2.0
6268.1875,17019.966666666667,35.18
270.4583333333333,5311.791666666667,66.72
-33.229166666666664,2915.0,104.5
-139.58333333333334,610.3083333333333,144.33
-1503.4791666666667,0.0,106.36
-7259.604166666667,0.0,72.68
-9634.75,0.0,70.42
-10195.833333333334,0.0,44.28
-10416.520833333334,0.0,26.62
-10414.583333333334,0.0,27.06
-10494.0625,0.0,22.19
-10463.0625,0.0,27.17
-10119.333333333334,0.0,34.02
-10654.916666666666,0.0,31.59
-10351.25,0.0,22.0
-10271.729166666666,167.45416666666668,60.05
-7000.5625,3685.2791666666662,74.57
-3434.958333333333,8591.016666666666,67.95
495.6458333333333,13519.9,72.55
4514.270833333333,28070.970833333333,72.46
3280.583333333333,25069.80833333333,68.49
8095.395833333333,23634.654166666667,35.37
3010.208333333333,13387.6,20.02
1385.7291666666667,11609.970833333333,33.97
-15.25,5904.645833333333,47.93
6.333333333333333,2984.195833333333,81.73
-259.6041666666667,1497.6458333333333,182.5
-565.5208333333334,7.895833333333333,201.92
-8836.354166666666,0.0,214.68
-10241.291666666666,0.0,182.75
-10107.354166666666,0.0,149.5
-10895.458333333334,0.0,113.28
-10599.166666666666,0.0,83.82
-11372.75,0.0,97.02
-10829.125,0.0,84.28
-11198.8125,0.0,83.89
-11816.8125,0.0,98.33
-11059.3125,0.0,169.4
-12694.875,0.0,344.87
-13336.979166666666,621.7791666666667,400.03
-11773.833333333334,4512.570833333333,415.38
-7280.875,11400.8125,355.0
-3560.145833333333,15660.166666666666,325.98
-2708.1875,17196.270833333332,230.69
-31.14583333333333,18200.30833333333,190.78
1005.1041666666666,21061.0375,153.35
2296.75,20070.608333333334,170.13
-26954309.870292887,23562.451882845187,215.41
302.4583333333333,16430.529166666667,228.15
-6303.770833333333,7524.754166666667,350.0
-10227.0,4182.866666666667,407.43
-12568.458333333334,339.0375,442.05
-12982.791666666666,0.0,420.05
-11786.25,0.0,375.0
-11977.916666666666,0.0,342.68
-11827.625,0.0,296.69
-11822.958333333334,0.0,261.77
-11711.354166666666,0.0,260.1
-11703.875,0.0,275.39
-11791.1875,0.0,262.47
-11563.166666666666,0.0,260.1
-11588.125,0.0,278.3
-12664.25,0.0,375.0
-12126.604166666666,1273.5166666666669,433.0
-7470.458333333333,7132.066666666667,440.76
-4849.645833333333,13387.229166666666,401.65
-340.3125,19288.954166666663,364.15
3167.3125,25668.3375,344.3
388.4791666666667,19464.304166666665,318.48
558.7708333333334,20144.741666666665,306.78
3071.1506276150626,26401.359832635982,308.31
3035.6666666666665,28356.504166666666,325.61
100.8125,8591.4125,355.69
309.9583333333333,15086.966666666667,420.7
-60.72916666666666,2984.179166666667,469.05
-3947.0416666666665,196.83333333333331,580.61
-11153.395833333334,0.0,508.1
-11302.625,0.0,429.9
-11351.354166666666,0.0,388.2
-11041.770833333334,0.0,353.78
-11522.020833333334,0.0,310.3
-11390.0625,0.0,299.58
-11461.854166666666,0.0,299.54
-11656.25,0.0,299.58
-12613.416666666666,0.0,297.28
-11680.8125,0.0,340.94
-13500.0,0.0,427.01
-13275.291666666666,642.7708333333334,534.75
-12124.645833333334,4420.483333333334,527.71
-5240.397489539749,13568.619246861925,429.07
-363.5,24403.74583333333,358.15
3128.744769874477,32860.359832635986,321.62
9194.958333333334,37037.208333333336,298.37
13829.9375,38569.51666666667,302.26
12363.75,35171.92916666667,311.38
8875.166666666666,29839.291666666668,331.88
3918.5,22130.725,364.32
52.3125,11323.454166666666,406.74
-161.04166666666666,4388.883333333333,470.0
-539.5208333333334,176.4375,574.51
-5079.75,0.0,490.53
-7956.895833333333,0.0,403.66
-11605.291666666666,0.0,370.0
-11904.979166666666,0.0,349.39
-12044.208333333334,0.0,373.07
-11472.4375,0.0,339.41
-11688.0625,0.0,330.08
-11584.458333333334,0.0,310.94
-11446.354166666666,0.0,322.2
-11723.436123348018,0.0,360.0
-14187.854166666666,0.0,435.1
-14222.770833333334,580.2708333333334,536.03
-12588.284518828452,4167.895397489539,498.8
-4538.291666666667,13246.4,387.88
-61.91666666666666,24171.004166666666,333.9
2242.083333333333,32602.154166666667,301.0
7133.958333333333,36097.85416666666,294.36
11382.008368200835,34222.77824267782,275.84
10233.403361344535,32903.336134453784,288.07
5782.1875,26548.391666666663,310.94
1254.8541666666667,19693.845833333333,376.92
-374.15,11577.8,437.74
-858.5833333333334,3827.070833333333,493.68
-6506.208333333333,103.67916666666666,600.0
-9373.958333333334,0.0,510.0
-10503.583333333334,0.0,418.38
-11642.145833333334,0.0,396.34
-11882.245762711864,0.0,378.69
-11637.145833333334,0.0,352.56
-11109.0,0.0,320.23
-11088.9375,0.0,312.58
-11171.166666666666,0.0,300.48
-11022.166666666666,0.0,303.12
-11035.895833333334,0.0,324.57
-13042.520833333334,0.0,410.66
-11808.125,1587.4291666666666,455.29
-9312.875,6171.720833333334,424.57
-6063.104166666667,11088.3625,376.02
-1551.4583333333333,20403.479166666668,350.92
1529.4375,31554.966666666667,338.56
4349.707112970711,34138.39330543933,318.16
10120.25,34145.433333333334,295.3
6800.395833333333,28113.141666666663,324.92
275.4583333333333,15770.395833333334,330.76
178.10416666666666,14852.1625,372.14
-241.22916666666663,6044.683333333333,422.09
-240.47916666666663,2245.9875,460.13
-4295.645833333333,60.708333333333336,473.02
-10903.4375,0.0,435.61
-10784.708333333334,0.0,395.48
-10900.895833333334,0.0,381.86
-11623.9375,0.0,360.93
-11088.458333333334,0.0,377.94
-11299.0625,0.0,344.12
-11450.75,0.0,312.03
-11345.395833333334,0.0,307.23
-11724.9375,0.0,306.29
-11927.9375,0.0,312.74
-11299.6875,0.0,345.2
-10874.645833333334,406.8041666666667,371.78
-8623.979166666666,3041.675,370.66
-4764.854166666667,6702.445833333333,375.15
-1401.4166666666667,11563.116666666669,369.93
-1624.625,8886.216666666667,363.49
-454.0625,11985.225,330.0
666.5416666666666,16414.754166666666,298.29
2441.2916666666665,23610.65,299.0
2090.9791666666665,21410.104166666668,317.11
44.85416666666666,6343.341666666666,357.0
-72.47916666666667,5330.183333333333,374.47
-531.9583333333334,2379.204166666667,409.63
-5743.75,0.0,427.76
-8784.229166666666,0.0,407.68
-10991.166666666666,0.0,371.55
-10772.25,0.0,362.73
-11103.5625,0.0,314.97
-10901.6875,0.0,268.66
-11023.6875,0.0,230.0
-10995.875,0.0,215.24
-11431.375,0.0,215.16
-11441.479166666666,0.0,194.4
-11229.0,0.0,197.6
-11318.083333333334,0.0,228.14
-10961.5,0.0,239.9
-9947.583333333334,1484.05,278.74
-6773.0,4619.845833333334,291.6
-2144.4375,10396.920833333334,271.97
-157.375,12188.075,277.0
119.8125,13260.579166666666,266.48
84.4375,15394.920833333334,238.34
184.22916666666663,14512.891666666666,211.34
157.95833333333334,13336.0,218.59
19.45833333333333,8287.45,266.2
-4235.708333333333,1337.4875,328.13
-7800.791666666667,412.5541666666667,380.09
-9947.083333333334,0.0,412.03
-11395.375,0.0,393.92
-10743.770833333334,0.0,369.97
-10991.333333333334,0.0,348.17
-11214.770833333334,0.0,294.43
-11111.8125,0.0,248.77
-11182.875,0.0,179.85
-11713.333333333334,0.0,156.84
-11509.479166666666,0.0,121.24
-11529.854166666666,0.0,98.22
-11098.9375,0.0,155.92
-12970.8125,0.0,244.59
-13863.958333333334,413.8375,333.89
-12719.5,4609.608333333334,329.99
-7124.9375,12376.879166666668,291.5
-611.3541666666666,23764.57083333333,259.75
2405.708333333333,27207.45833333333,217.48
-1738.5208333333333,12222.391666666666,162.98
-3010.6041666666665,13081.0875,173.93
-12859.1875,8664.8,154.25
-9844.041666666666,11108.154166666667,165.24
-5352.375,10309.654166666667,197.39
-6754.458333333333,6756.3125,309.08
-10787.416666666666,1316.3833333333334,389.01
-11618.520833333334,0.0,419.01
-12344.020833333334,0.0,396.58
-10527.875,0.0,329.7
-10678.3125,0.0,303.08
-11207.291666666666,0.0,263.91
-10821.729166666666,0.0,190.95
-10872.270833333334,0.0,180.24
-11233.875,0.0,169.8
-10981.333333333334,0.0,151.3
-10906.520833333334,0.0,167.35
-11309.416666666666,0.0,209.97
-12641.5,0.0,327.48
-13790.188284518828,9.828451882845188,415.95
-19619.125,874.2375,443.51
-16335.125,4265.191666666667,412.29
-14276.0625,6486.525,366.86
-11103.702928870292,8024.117154811715,351.37
-7698.1875,12386.704166666666,301.37
-3333.708333333333,22417.516666666663,293.27
1883.8541666666667,26159.82083333333,288.65
-3981.7083333333335,10745.625,295.21
-6322.895833333333,10940.675,308.29
-6235.375,8833.891666666666,365.3
-13007.854166666666,1739.95,381.5
-12885.5,8.8,418.99
-13023.4375,0.0,400.52
-11366.729166666666,0.0,351.43
-11677.0,0.0,333.69
-11500.0,0.0,319.71
-11927.354166666666,0.0,306.42
-11703.1875,0.0,275.78
-11484.416666666666,0.0,245.94
-10925.208333333334,0.0,242.98
-10886.229166666666,0.0,273.77
-10890.479166666666,0.0,307.13
-12342.196652719666,0.0,383.17
-14213.291666666666,96.40416666666668,472.63
-13865.8125,3652.825,500.38
-7313.604166666667,11071.508333333331,429.91
-3402.3541666666665,16763.6125,409.97
-2033.7916666666667,21484.379166666666,394.6
240.20833333333331,16312.433333333332,353.76
-7812.458333333333,13699.870833333332,346.45
-2329.833333333333,16938.745833333334,331.8
-8740.5,7685.741666666667,357.91
-6845.5625,8862.775,384.98
-7786.520833333333,6618.079166666666,435.59
-11064.5,1955.3583333333331,510.79
-12037.791666666666,2.495833333333333,640.42
-12072.729166666666,0.0,510.0
-10700.375,0.0,419.99
-10760.729166666666,0.0,372.61
-10788.25,0.0,361.8
-10853.041666666666,0.0,351.45
-11182.520833333334,0.0,336.51
-11261.125,0.0,326.14
-10830.854166666666,0.0,315.19
-11151.916666666666,0.0,320.0
-10771.375,0.0,345.53
-12131.708333333334,0.0,440.07
-16327.541666666666,353.74583333333334,569.93
-16313.73949579832,3793.941176470588,583.44
-11861.066945606695,8329.380753138075,478.2
-15473.166666666666,10905.15,443.38
-7087.8125,14309.6125,377.86
857.8958333333334,23616.38333333333,394.98
-421.9583333333333,17884.729166666668,344.25
-2146.6666666666665,15531.008333333331,335.99
-7081.083333333333,10687.404166666667,368.94
-4410.333333333333,11561.641666666666,389.75
-10808.833333333334,4514.666666666667,445.01
-13310.395833333334,413.8833333333333,523.19
-12494.728033472804,0.0,605.0
-12500.645833333334,0.0,520.0
-11122.5,0.0,424.99
-11077.6875,0.0,397.03
-11209.270833333334,0.0,374.46
-12080.90909090909,0.0,349.44
,,336.1
,,325.03
,,322.42
,,324.8
,,348.44
,,429.99
,,524.0
,,538.92
,,431.37
,,376.35
,,334.17
,,279.01
,,252.2
,,200.03
,,195.36
,,218.23
,,306.61
,,365.85
,,356.73
,,308.23
,,192.44
,,164.0
,,91.95
,,64.41
,,63.59
,,50.0
,,21.48
,,16.91
,,15.03
,,15.02
,,23.84
,,45.02
,,73.05
,,109.85
,,106.77
,,90.0
,,74.04
,,66.16
,,66.9
,,69.82
,,137.8
,,169.32
,,195.77
,,180.27
,,144.9
,,110.29
,,77.45
,,64.54
,,64.04
,,58.24
,,61.95
,,59.19
,,59.53
,,59.38
,,59.17
,,85.03
,,92.0
,,74.15
,,62.08
,,57.47
,,56.37
,,64.55
,,67.01
,,91.36
,,192.05
,,280.0
,,311.72
,,289.98
,,230.47
,,162.7
,,150.92
,,80.84
,,94.04
,,82.92
,,84.27
,,95.21
,,126.95
,,192.68
,,279.94
,,304.1
,,243.02
,,193.73
,,117.1
,,100.0
,,121.96
,,83.43
,,140.3
,,204.07
,,322.59
,,391.11
,,466.62
,,379.85
,,321.3
,,318.42
,,279.93
,,205.48
,,188.59
,,187.67
,,169.1
,,187.69
,,196.92
,,329.97
,,427.5
,,497.39
,,317.09
,,258.9
,,217.24
,,161.91
3913.647342995169,30399.666666666668,150.69
7534.145833333333,29074.94583333333,140.07
6392.041666666667,23858.041666666668,144.08
1115.125,15247.845833333333,182.98
-56.395833333333336,7280.795833333334,261.1
-366.1041666666667,1447.8458333333333,376.44
-455.0416666666667,0.0,447.11
-9885.25,0.0,319.09
-10028.854166666666,0.0,229.25
-10216.541666666666,0.0,176.97
-10546.145833333334,0.0,138.12
-10355.6875,0.0,139.99
-10517.083333333334,0.0,103.36
-10435.125,0.0,96.27
-10485.375,0.0,89.09
-11032.958333333334,0.0,109.9
-10917.770833333334,0.0,82.67
-12196.041666666666,0.0,178.0
-13425.770833333334,231.225,226.24
-15540.6875,2749.125,225.0
-11360.645833333334,9336.4875,190.5
-1189.125,19296.670833333334,107.23
196.16666666666663,27334.991666666665,58.01
1610.7291666666667,30856.441666666666,36.23
6135.666666666667,31745.091666666667,3.91
7601.673640167364,28203.828451882844,0.38
4668.229166666667,23202.1625,12.46
382.6666666666667,15404.433333333332,59.83
-246.97916666666663,7635.208333333333,112.43
-886.4166666666666,1725.7041666666669,183.75
-3132.196652719665,0.0,170.06
-10860.375,0.0,108.51
-9881.916666666666,0.0,63.84
-9461.333333333334,0.0,63.92
-9411.9375,0.0,54.98
-8803.958333333334,0.0,0.93
-8690.583333333334,0.0,0.39
-9149.979166666666,0.0,0.1
-8840.5625,0.0,0.49
-9581.875,0.0,0.5
-9249.25,0.0,36.01
-11159.604166666666,0.0,90.1
-12519.0625,73.23333333333333,148.09
-13864.016736401674,1542.5397489539748,149.11
-9223.5625,8115.420833333334,72.97
-4530.458333333333,16141.704166666666,62.9
1493.1799163179917,27182.514644351464,9.23
1477.3541666666667,23676.85,8.54
3124.390756302521,27418.21848739496,9.04
3972.625,27270.95833333333,33.29
3798.5833333333335,22350.69583333333,61.25
136.54166666666666,13556.233333333334,72.65
-271.3541666666667,6681.4,190.83
-437.4583333333333,1451.6541666666667,297.27
-8264.333333333334,0.0,360.08
-11748.05439330544,0.0,274.09
-10998.916666666666,0.0,190.56
-10773.1875,0.0,175.38
-10735.291666666666,0.0,175.37
-10805.791666666666,0.0,178.95
-10659.6875,0.0,145.4
-10780.9375,0.0,145.73
-11382.125,0.0,148.52
-10694.75,0.0,151.0
-10851.979166666666,0.0,172.83
-12021.895833333334,0.0,209.57
-13828.666666666666,54.079166666666666,301.66
-13099.354166666666,2659.579166666667,250.11
-16549.95633187773,5764.908296943231,188.96
-12466.041666666666,11206.604166666666,160.65
-2501.8541666666665,23314.591666666667,76.4
92.20833333333331,24950.254166666666,66.64
-1416.3807531380753,21058.27615062761,64.02
-1065.5208333333333,25780.3125,64.9
-3932.1875,18605.63333333333,72.71
-3153.5,12833.125,143.89
-3208.3125,7190.05,205.28
-8611.333333333334,980.1291666666668,252.56
-10388.520833333334,0.0,289.47
-10360.460251046024,0.0,197.57
-9302.3125,0.0,155.02
-9741.708333333334,0.0,169.49
-9365.145833333334,0.0,122.03
-9933.1875,0.0,131.32
-10072.208333333334,0.0,114.67
-9948.666666666666,0.0,117.62
-10021.6875,0.0,121.91
-9843.520833333334,0.0,119.99
-9305.020833333334,0.0,130.05
-9734.5,0.0,116.89
-9549.3125,2.7875,142.86
-7811.1875,2493.920833333333,167.72
-3878.0833333333335,6226.345833333334,191.09
191.47916666666663,14582.433333333332,165.29
1641.5,22412.175,106.03
4976.020833333333,28014.466666666667,68.36
6573.479166666667,21075.479166666668,49.58
3288.1041666666665,14110.754166666668,45.91
7888.479166666667,19923.358333333334,78.34
4500.0625,14240.370833333332,76.42
-39.3125,4959.495833333333,166.4
-113.89583333333331,917.7,244.64
-152.35416666666666,0.0,302.03
-3309.958333333333,0.0,229.95
-6464.541666666667,0.0,231.06
-9370.604166666666,0.0,189.32
-10055.104166666666,0.0,180.66
-10153.82882882883,0.0,216.13
,,195.02
-11176.388888888889,0.0,189.41
-10321.354166666666,0.0,162.1
-10160.125,0.0,141.95
-10198.3125,0.0,147.12
-10606.833333333334,0.0,153.0
-10663.291666666666,16.916666666666668,195.68
-8115.416666666667,2176.383333333333,196.7
-2273.708333333333,8787.808333333332,150.85
335.0833333333333,18294.325,116.0
2790.9166666666665,26635.941666666666,87.69
9612.854166666666,30613.225,60.1
16498.0625,30939.816666666666,51.6
17870.625,28138.316666666666,56.51
12805.916666666666,22475.57083333333,80.09
4023.5208333333335,13658.5625,132.38
-38.91666666666666,6067.791666666667,183.08
-86.1875,890.65,198.84
-84.29166666666667,0.0,258.74
-3133.4166666666665,0.0,178.58
-6661.1875,0.0,147.61
-8540.791666666666,0.0,122.35
-9760.0,0.0,99.86
-10169.666666666666,0.0,69.37
-10376.8125,0.0,70.87
-10168.770833333334,0.0,70.83
